,open,high,low,close,adjclose,volume,ticker
2017-07-13,0.5347309708595276,0.775406002998352,0.5002319812774658,0.5824800133705139,0.5824800133705139,750698.0,OMG-USD
2017-07-14,0.5864459872245789,0.6521559953689575,0.4333510100841522,0.4333510100841522,0.4333510100841522,1552730.0,OMG-USD
2017-07-15,0.43108099699020386,0.49434199929237366,0.31969499588012695,0.38490599393844604,0.38490599393844604,1743630.0,OMG-USD
2017-07-16,0.38168400526046753,0.5986329913139343,0.37934499979019165,0.5827860236167908,0.5827860236167908,4273090.0,OMG-USD
2017-07-17,0.5742239952087402,0.8948739767074585,0.5655390024185181,0.759818971157074,0.759818971157074,8394650.0,OMG-USD
2017-07-18,0.7592899799346924,0.7972880005836487,0.5689049959182739,0.5839110016822815,0.5839110016822815,4236020.0,OMG-USD
2017-07-19,0.5961189866065979,0.717631995677948,0.5961189866065979,0.6594470143318176,0.6594470143318176,3376440.0,OMG-USD
2017-07-20,0.6697540283203125,0.7865819931030273,0.6328579783439636,0.7530320286750793,0.7530320286750793,2140420.0,OMG-USD
2017-07-21,0.7420380115509033,0.8868319988250732,0.7394220232963562,0.8786619901657104,0.8786619901657104,3596130.0,OMG-USD
2017-07-22,0.8789730072021484,1.594290018081665,0.8507540225982666,1.5264699459075928,1.5264699459075928,15198100.0,OMG-USD
2017-07-23,1.5113199949264526,1.6117000579833984,1.3060699701309204,1.5169399976730347,1.5169399976730347,12526000.0,OMG-USD
2017-07-24,1.532539963722229,1.546929955482483,1.1188700199127197,1.2328499555587769,1.2328499555587769,8132390.0,OMG-USD
2017-07-25,1.2318999767303467,1.2896499633789062,1.0961899757385254,1.2057900428771973,1.2057900428771973,4740910.0,OMG-USD
2017-07-26,1.2075599431991577,1.4119800329208374,1.2033300399780273,1.3823200464248657,1.3823200464248657,5379280.0,OMG-USD
2017-07-27,1.3780100345611572,1.3856099843978882,1.1240299940109253,1.191159963607788,1.191159963607788,5438700.0,OMG-USD
2017-07-28,1.189769983291626,1.2874900102615356,1.1096500158309937,1.2819299697875977,1.2819299697875977,2651230.0,OMG-USD
2017-07-29,1.2678600549697876,1.3053300380706787,1.1868699789047241,1.2050800323486328,1.2050800323486328,1749290.0,OMG-USD
2017-07-30,1.2034000158309937,1.2562899589538574,1.1655299663543701,1.2253899574279785,1.2253899574279785,2153100.0,OMG-USD
2017-07-31,1.2248300313949585,1.3749200105667114,1.1765300035476685,1.3334300518035889,1.3334300518035889,4360060.0,OMG-USD
2017-08-01,1.3396799564361572,1.3907300233840942,1.2924100160598755,1.3786900043487549,1.3786900043487549,3708080.0,OMG-USD
2017-08-02,1.3785500526428223,2.0262200832366943,1.3650399446487427,1.962820053100586,1.962820053100586,18348800.0,OMG-USD
2017-08-03,1.9529999494552612,2.7865700721740723,1.9426699876785278,2.7647199630737305,2.7647199630737305,44051500.0,OMG-USD
2017-08-04,2.7881500720977783,3.7349600791931152,2.736449956893921,3.6123099327087402,3.6123099327087402,95593696.0,OMG-USD
2017-08-05,3.6229898929595947,3.6229898929595947,2.594170093536377,2.7534799575805664,2.7534799575805664,39669900.0,OMG-USD
2017-08-06,2.6969099044799805,3.2461400032043457,2.6288700103759766,3.1543400287628174,3.1543400287628174,34417900.0,OMG-USD
2017-08-07,3.1508400440216064,3.761430025100708,3.0714900493621826,3.6109299659729004,3.6109299659729004,49778700.0,OMG-USD
2017-08-08,3.6154301166534424,3.683029890060425,3.2599799633026123,3.44854998588562,3.44854998588562,24783900.0,OMG-USD
2017-08-09,3.4093799591064453,6.363649845123291,3.3808400630950928,5.9251298904418945,5.9251298904418945,234692992.0,OMG-USD
2017-08-10,5.960820198059082,7.814340114593506,5.407700061798096,7.230169773101807,7.230169773101807,200287008.0,OMG-USD
2017-08-11,7.199309825897217,7.395020008087158,5.829339981079102,6.191110134124756,6.191110134124756,87590304.0,OMG-USD
2017-08-12,6.182069778442383,7.534120082855225,5.363739967346191,6.943349838256836,6.943349838256836,128909000.0,OMG-USD
2017-08-13,6.88424015045166,7.383540153503418,6.250410079956055,7.015329837799072,7.015329837799072,85191296.0,OMG-USD
2017-08-14,6.942240238189697,7.04856014251709,6.155029773712158,6.692619800567627,6.692619800567627,67045700.0,OMG-USD
2017-08-15,6.667920112609863,9.017450332641602,6.667920112609863,8.86987018585205,8.86987018585205,204580000.0,OMG-USD
2017-08-16,8.885459899902344,9.472709655761719,8.287500381469727,8.404669761657715,8.404669761657715,131488000.0,OMG-USD
2017-08-17,8.397660255432129,8.446889877319336,6.318739891052246,7.3418498039245605,7.3418498039245605,104224000.0,OMG-USD
2017-08-18,7.308460235595703,7.925580024719238,6.416220188140869,7.800320148468018,7.800320148468018,70997400.0,OMG-USD
2017-08-19,7.756340026855469,8.84179973602295,7.171110153198242,8.439979553222656,8.439979553222656,74687696.0,OMG-USD
2017-08-20,8.447959899902344,8.595000267028809,7.339680194854736,7.668270111083984,7.668270111083984,71569400.0,OMG-USD
2017-08-21,7.668240070343018,7.7567901611328125,6.962309837341309,7.622230052947998,7.622230052947998,41423400.0,OMG-USD
2017-08-22,7.6136698722839355,8.659489631652832,7.578859806060791,8.235380172729492,8.235380172729492,64455600.0,OMG-USD
2017-08-23,8.20110034942627,8.38772964477539,7.965859889984131,8.372779846191406,8.372779846191406,31284200.0,OMG-USD
2017-08-24,8.377610206604004,8.456239700317383,8.035869598388672,8.272170066833496,8.272170066833496,24205300.0,OMG-USD
2017-08-25,8.262359619140625,8.329970359802246,7.848360061645508,8.277569770812988,8.277569770812988,25661900.0,OMG-USD
2017-08-26,8.294130325317383,8.372859954833984,8.028590202331543,8.331549644470215,8.331549644470215,22915000.0,OMG-USD
2017-08-27,8.330670356750488,8.93181037902832,8.149809837341309,8.593270301818848,8.593270301818848,52390300.0,OMG-USD
2017-08-28,8.577269554138184,9.61631965637207,8.449780464172363,9.457079887390137,9.457079887390137,86155000.0,OMG-USD
2017-08-29,9.489760398864746,11.666500091552734,9.303689956665039,11.070500373840332,11.070500373840332,194612992.0,OMG-USD
2017-08-30,11.173299789428711,12.081999778747559,10.78030014038086,11.741100311279297,11.741100311279297,89710200.0,OMG-USD
2017-08-31,11.731900215148926,12.522899627685547,11.628600120544434,11.97350025177002,11.97350025177002,91962400.0,OMG-USD
2017-09-01,11.988499641418457,11.988499641418457,9.964409828186035,10.798199653625488,10.798199653625488,93561000.0,OMG-USD
2017-09-02,10.789799690246582,11.372900009155273,9.641180038452148,10.56879997253418,10.56879997253418,68616800.0,OMG-USD
2017-09-03,10.552499771118164,10.552499771118164,7.309460163116455,8.782879829406738,8.782879829406738,159979008.0,OMG-USD
2017-09-04,8.675129890441895,11.284199714660645,7.603240013122559,10.98069953918457,10.98069953918457,111430000.0,OMG-USD
2017-09-05,10.957900047302246,11.795000076293945,10.491299629211426,11.641900062561035,11.641900062561035,95001000.0,OMG-USD
2017-09-06,11.651000022888184,13.532999992370605,10.772000312805176,12.873100280761719,12.873100280761719,153192000.0,OMG-USD
2017-09-07,12.905699729919434,13.388299942016602,10.655500411987305,11.453800201416016,11.453800201416016,99091800.0,OMG-USD
2017-09-08,11.381999969482422,12.22249984741211,10.877699851989746,12.22249984741211,12.22249984741211,63245300.0,OMG-USD
2017-09-09,12.28600025177002,12.295000076293945,10.75629997253418,11.404899597167969,11.404899597167969,53265800.0,OMG-USD
2017-09-10,11.42240047454834,11.980799674987793,11.092300415039062,11.325799942016602,11.325799942016602,37733800.0,OMG-USD
2017-09-11,11.365599632263184,13.4483003616333,11.210000038146973,11.592599868774414,11.592599868774414,130591000.0,OMG-USD
2017-09-12,11.681699752807617,11.698599815368652,9.54839038848877,10.612099647521973,10.612099647521973,85896496.0,OMG-USD
2017-09-13,10.58080005645752,11.059599876403809,7.672669887542725,8.077110290527344,8.077110290527344,95558496.0,OMG-USD
2017-09-14,8.125280380249023,10.393600463867188,6.571680068969727,9.950819969177246,9.950819969177246,156528000.0,OMG-USD
2017-09-15,9.960169792175293,10.64900016784668,9.33668041229248,9.932169914245605,9.932169914245605,66155100.0,OMG-USD
2017-09-16,9.90414047241211,10.309800148010254,8.983160018920898,9.871760368347168,9.871760368347168,40154600.0,OMG-USD
2017-09-17,9.881790161132812,11.339300155639648,9.881790161132812,10.979000091552734,10.979000091552734,54086300.0,OMG-USD
2017-09-18,10.999899864196777,11.03219985961914,9.67728042602539,9.915010452270508,9.915010452270508,38392200.0,OMG-USD
2017-09-19,9.924429893493652,9.952520370483398,9.110320091247559,9.110320091247559,9.110320091247559,36072700.0,OMG-USD
2017-09-20,9.124580383300781,9.389140129089355,7.746890068054199,8.124309539794922,8.124309539794922,51911500.0,OMG-USD
2017-09-21,8.129619598388672,8.9552001953125,7.932929992675781,8.647509574890137,8.647509574890137,42277500.0,OMG-USD
