,open,high,low,close,adjclose,volume,ticker
2017-05-17,1.4856300354003906,1.5570199489593506,1.4171299934387207,1.5243799686431885,1.5243799686431885,2745280.0,ANT-USD
2017-05-18,1.4993200302124023,1.5589799880981445,1.2881699800491333,1.3307700157165527,1.3307700157165527,1655390.0,ANT-USD
2017-05-19,1.3278900384902954,1.4701800346374512,1.301069974899292,1.4340300559997559,1.4340300559997559,1272560.0,ANT-USD
2017-05-20,1.4522900581359863,1.4997299909591675,1.325600028038025,1.4101799726486206,1.4101799726486206,1152680.0,ANT-USD
2017-05-21,1.4003299474716187,1.6117000579833984,1.202739953994751,1.53603994846344,1.53603994846344,1358470.0,ANT-USD
2017-05-22,1.471560001373291,2.10575008392334,1.471560001373291,2.10575008392334,2.10575008392334,2436560.0,ANT-USD
2017-05-23,2.0906999111175537,2.6468100547790527,2.0906999111175537,2.6468100547790527,2.6468100547790527,3619740.0,ANT-USD
2017-05-24,2.6127099990844727,2.6827800273895264,1.971310019493103,2.1087000370025635,2.1087000370025635,1535420.0,ANT-USD
2017-05-25,2.0908501148223877,2.500969886779785,1.7189300060272217,1.9615600109100342,1.9615600109100342,1150820.0,ANT-USD
2017-05-26,1.97475004196167,2.056040048599243,1.4359999895095825,1.7245700359344482,1.7245700359344482,713711.0,ANT-USD
2017-05-27,1.7354400157928467,2.02455997467041,1.6436899900436401,1.8449300527572632,1.8449300527572632,801602.0,ANT-USD
2017-05-28,1.6370600461959839,1.867400050163269,1.6370600461959839,1.8299000263214111,1.8299000263214111,653050.0,ANT-USD
2017-05-29,1.8269799947738647,2.1521100997924805,1.734089970588684,1.8443800210952759,1.8443800210952759,1345200.0,ANT-USD
2017-05-30,1.843709945678711,2.109499931335449,1.7309499979019165,2.090320110321045,2.090320110321045,1365970.0,ANT-USD
2017-05-31,2.0882599353790283,2.1939001083374023,1.9898099899291992,2.0874199867248535,2.0874199867248535,630982.0,ANT-USD
2017-06-01,2.0889599323272705,2.21343994140625,2.0393600463867188,2.1554999351501465,2.1554999351501465,759428.0,ANT-USD
2017-06-02,2.1502199172973633,2.3172500133514404,2.142390012741089,2.2162299156188965,2.2162299156188965,963743.0,ANT-USD
2017-06-03,2.211829900741577,2.265510082244873,2.016429901123047,2.1043999195098877,2.1043999195098877,1065030.0,ANT-USD
2017-06-04,2.1040899753570557,2.246959924697876,2.0745699405670166,2.215519905090332,2.215519905090332,973493.0,ANT-USD
2017-06-05,2.236449956893921,2.593369960784912,2.190969944000244,2.444999933242798,2.444999933242798,1266720.0,ANT-USD
2017-06-06,2.404320001602173,2.8638598918914795,2.319000005722046,2.567539930343628,2.567539930343628,1762630.0,ANT-USD
2017-06-07,2.5457398891448975,3.181770086288452,2.5230600833892822,3.1323699951171875,3.1323699951171875,3743020.0,ANT-USD
2017-06-08,3.159590005874634,3.3476500511169434,2.915600061416626,3.2996199131011963,3.2996199131011963,1877340.0,ANT-USD
2017-06-09,3.3053600788116455,4.002500057220459,3.0894100666046143,4.002500057220459,4.002500057220459,2275360.0,ANT-USD
2017-06-10,4.041629791259766,4.281390190124512,3.5662600994110107,4.160399913787842,4.160399913787842,3049210.0,ANT-USD
2017-06-11,4.108709812164307,4.3554301261901855,3.406059980392456,3.7343499660491943,3.7343499660491943,2292920.0,ANT-USD
2017-06-12,3.725719928741455,3.9260599613189697,3.5438899993896484,3.898430109024048,3.898430109024048,1369980.0,ANT-USD
2017-06-13,3.896389961242676,3.974600076675415,2.882580041885376,3.15516996383667,3.15516996383667,1610150.0,ANT-USD
2017-06-14,3.161720037460327,4.093500137329102,2.591209888458252,4.042510032653809,4.042510032653809,1173940.0,ANT-USD
2017-06-15,4.023920059204102,4.1613898277282715,3.1797499656677246,3.223629951477051,3.223629951477051,787317.0,ANT-USD
2017-06-16,3.222990036010742,3.3282599449157715,3.0912599563598633,3.1076300144195557,3.1076300144195557,766546.0,ANT-USD
2017-06-17,3.123610019683838,3.208980083465576,2.8654799461364746,2.898240089416504,2.898240089416504,929574.0,ANT-USD
2017-06-18,2.869879961013794,3.0474600791931152,2.7832300662994385,2.814189910888672,2.814189910888672,1110070.0,ANT-USD
2017-06-19,2.8251399993896484,2.904939889907837,2.62992000579834,2.64736008644104,2.64736008644104,938596.0,ANT-USD
2017-06-20,2.809540033340454,3.1728599071502686,2.5525200366973877,2.699350118637085,2.699350118637085,1428180.0,ANT-USD
2017-06-21,2.71055006980896,2.9381299018859863,2.647089958190918,2.7660300731658936,2.7660300731658936,788086.0,ANT-USD
2017-06-22,2.766010046005249,3.093590021133423,2.653520107269287,2.9540700912475586,2.9540700912475586,878484.0,ANT-USD
2017-06-23,2.9755098819732666,3.0327699184417725,2.6527700424194336,2.7021501064300537,2.7021501064300537,1043750.0,ANT-USD
2017-06-24,2.704090118408203,2.7826199531555176,2.3227200508117676,2.4091999530792236,2.4091999530792236,656243.0,ANT-USD
2017-06-25,2.4130699634552,2.4863901138305664,1.7425899505615234,2.294830083847046,2.294830083847046,997967.0,ANT-USD
2017-06-26,2.3622500896453857,2.4463000297546387,1.9213600158691406,2.4463000297546387,2.4463000297546387,608510.0,ANT-USD
2017-06-27,2.4737799167633057,3.072190046310425,2.3149800300598145,2.9708800315856934,2.9708800315856934,1176160.0,ANT-USD
2017-06-28,2.9022998809814453,3.057460069656372,2.598900079727173,2.6425399780273438,2.6425399780273438,772157.0,ANT-USD
2017-06-29,2.6472699642181396,2.702049970626831,2.260930061340332,2.3037900924682617,2.3037900924682617,585257.0,ANT-USD
2017-06-30,2.305419921875,2.3710498809814453,2.1641600131988525,2.206929922103882,2.206929922103882,450321.0,ANT-USD
2017-07-01,2.20592999458313,2.4889299869537354,2.146359920501709,2.425230026245117,2.425230026245117,388197.0,ANT-USD
2017-07-02,2.4077301025390625,2.463550090789795,2.22367000579834,2.371540069580078,2.371540069580078,471371.0,ANT-USD
2017-07-03,2.341939926147461,2.398469924926758,2.1658999919891357,2.213170051574707,2.213170051574707,434296.0,ANT-USD
2017-07-04,2.237410068511963,2.355520009994507,2.1237499713897705,2.316970109939575,2.316970109939575,404513.0,ANT-USD
2017-07-05,2.316459894180298,2.477560043334961,2.233449935913086,2.4524900913238525,2.4524900913238525,555626.0,ANT-USD
2017-07-06,2.452009916305542,2.4709200859069824,2.077620029449463,2.0878100395202637,2.0878100395202637,647124.0,ANT-USD
2017-07-07,2.089790105819702,2.181149959564209,1.9920899868011475,2.164299964904785,2.164299964904785,350485.0,ANT-USD
2017-07-08,2.1656200885772705,2.2520198822021484,2.1013100147247314,2.1255099773406982,2.1255099773406982,305830.0,ANT-USD
2017-07-09,2.1242599487304688,2.1310200691223145,1.5069199800491333,1.6083500385284424,1.6083500385284424,487679.0,ANT-USD
2017-07-10,1.6009700298309326,1.9337400197982788,1.2240099906921387,1.7385400533676147,1.7385400533676147,907017.0,ANT-USD
2017-07-11,1.739609956741333,2.0316100120544434,1.6233700513839722,2.0029399394989014,2.0029399394989014,565016.0,ANT-USD
2017-07-12,2.00846004486084,2.026829957962036,1.8532400131225586,1.9801100492477417,1.9801100492477417,435082.0,ANT-USD
2017-07-13,1.9788199663162231,1.9878400564193726,1.691390037536621,1.8112599849700928,1.8112599849700928,315431.0,ANT-USD
2017-07-14,1.8113399744033813,1.8216500282287598,1.5204499959945679,1.5204499959945679,1.5204499959945679,288078.0,ANT-USD
2017-07-15,1.529919981956482,1.5983400344848633,1.2570600509643555,1.429129958152771,1.429129958152771,327985.0,ANT-USD
2017-07-16,1.4257700443267822,1.7122100591659546,1.3884299993515015,1.7099900245666504,1.7099900245666504,477114.0,ANT-USD
2017-07-17,1.719499945640564,2.123029947280884,1.6373399496078491,2.01596999168396,2.01596999168396,508917.0,ANT-USD
2017-07-18,2.0248799324035645,2.115410089492798,1.780419945716858,1.7984700202941895,1.7984700202941895,423748.0,ANT-USD
2017-07-19,1.8111499547958374,2.174639940261841,1.8111499547958374,2.001800060272217,2.001800060272217,445853.0,ANT-USD
2017-07-20,2.017940044403076,2.1811599731445312,1.9769400358200073,2.082750082015991,2.082750082015991,312070.0,ANT-USD
2017-07-21,2.0823700428009033,2.2650699615478516,2.0716099739074707,2.2618300914764404,2.2618300914764404,322467.0,ANT-USD
2017-07-22,2.2606899738311768,2.296260118484497,2.1058199405670166,2.190429925918579,2.190429925918579,339806.0,ANT-USD
2017-07-23,2.160029888153076,2.2049400806427,2.1130099296569824,2.1534900665283203,2.1534900665283203,276677.0,ANT-USD
2017-07-24,2.1539700031280518,2.19254994392395,1.592900037765503,1.68681001663208,1.68681001663208,593523.0,ANT-USD
